ap_position,can1errors,can2errors,can3errors,can4errors,can5errors,can6errors,can7errors,can8errors,can9errors,klemme15_ze_94_v,klemme15_ze_a1_9_v,klemme30_ze_90_2_v,buslast_can10_percentage,buslast_can11_percentage,buslast_can12_percentage,buslast_can13_percentage,buslast_can14_percentage,buslast_can15_percentage,buslast_can16_percentage,buslast_can17_percentage,can17busload_percentage,buslast_can18_percentage,can18busload_percentage,buslast_can19_percentage,can19busload_percentage,buslast_can1_percentage,buslast_can20_percentage,buslast_can21_percentage,buslast_can22_percentage,buslast_can25_percentage,buslast_can26_percentage,buslast_can2_percentage,buslast_can3_percentage,buslast_can4_percentage,buslast_can5_percentage,buslast_can6_percentage,buslast_can7_percentage,buslast_can8_percentage,buslast_can9_percentage,current_gear,gps_geschwindigkeit_kmh,data1f_counter,edc_version,engine_speed2_ms,engine_torque2_nm,i_ambientairtemperature_basis_gradc,kilometerstand_m,kilometerstand_tkm,t_tot_veh_dist_tkm,lv_distance_tsd_tkm,loggermbsfree_mbyte,m_enginecoolanttemphr_base_gradc,mt_elekt_generatorleistung_frigo_w,mt_gps_velocity_kmh,mt_ptc_hv_heizmedium_sensor_2_gradc,mt_ptc_hv_i_ist_a,pe_aircompressor_act_motortemp_gradc,pe_aircompressor_act_power_kw,pe_aircompressor_act_torque_nm,pe_aircompressor_act_speed_rpm,pe_chiller_act_power_kw,pe_chiller_act_torque_nm,pe_chiller_act_speed_rpm,pe_dcu_act_dcbuspower_kw,pe_hvlm_stecker_status,pe_highpowercurrent_a,pe_highpowervoltage_v,pe_motorspeed_rpm,pe_motortorqueestimated_nm,pe_nlg_accurrmaxcp_master_a,pe_nlg_accurrmaxpp_master,pe_psu_act_current_a,pe_psu_act_dcbuspower_kw,pe_psu_act_power_kw,pe_psu_act_temperature_gradc,pe_psu_act_voltage_v,pe_steeringpump_act_motortemp_gradc,pe_steeringpump_act_power_kw,pe_steeringpump_act_torque_nm,pe_steeringpump_act_speed_rpm,pe_s_iistplc_a,pe_s_isollplc_a,park_break_switch_obd,post_triggerclock,spn_view,t1_bms2_energieinhalt_wh,t1_bms2_istspannung_v,t1_bms2_iststrom_a,t1_bms2_socscaled_percentage,t1_bms2_spn,t1_bms2_temperatur_gradc,t1_bms3_energieinhalt_wh,t1_bms3_istspannung_v,t1_bms3_iststrom_a,t1_bms3_socscaled_percentage,t1_bms3_spn,t1_bms3_temperatur_gradc,t1_bms4_energieinhalt_wh,t1_bms4_istspannung_v,t1_bms4_iststrom_a,t1_bms4_socscaled_percentage,t1_bms4_spn,t1_bms4_temperatur_gradc,t1_bms5_energieinhalt_wh,t1_bms5_istspannung_v,t1_bms5_iststrom_a,t1_bms5_socscaled_percentage,t1_bms5_spn,t1_bms5_temperatur_gradc,t1_bms6_energieinhalt_wh,t1_bms6_istspannung_v,t1_bms6_iststrom_a,t1_bms6_socscaled_percentage,t1_bms6_spn,t1_bms6_temperatur_gradc,t1_bms7_energieinhalt_wh,t1_bms7_istspannung_v,t1_bms7_iststrom_a,t1_bms7_socscaled_percentage,t1_bms7_spn,t1_bms7_temperatur_gradc,t2_bms2_energieinhalt_wh,t2_bms2_istspannung_v,t2_bms2_iststrom_a,t2_bms2_socscaled_percentage,t2_bms2_spn,t2_bms2_temperatur_gradc,t2_bms3_energieinhalt_wh,t2_bms3_istspannung_v,t2_bms3_iststrom_a,t2_bms3_socscaled_percentage,t2_bms3_spn,t2_bms3_temperatur_gradc,t2_bms4_energieinhalt_wh,t2_bms4_istspannung_v,t2_bms4_iststrom_a,t2_bms4_socscaled_percentage,t2_bms4_spn,t2_bms4_temperatur_gradc,t2_bms5_energieinhalt_wh,t2_bms5_istspannung_v,t2_bms5_iststrom_a,t2_bms5_socscaled_percentage,t2_bms5_spn,t2_bms5_temperatur_gradc,t2_bms6_energieinhalt_wh,t2_bms6_istspannung_v,t2_bms6_iststrom_a,t2_bms6_socscaled_percentage,t2_bms6_spn,t2_bms6_temperatur_gradc,t2_bms7_energieinhalt_wh,t2_bms7_istspannung_v,t2_bms7_iststrom_a,t2_bms7_socscaled_percentage,t2_bms7_spn,t2_bms7_temperatur_gradc,i_apposition1_basis_percentage,i_bpposition_basis_percentage,t_cc_active,t_cc_set_speed_kmh,t_gross_comb_veh_weight_kg,t_act_eng_torque_percentage,t_act_rd_torque_percentage,t_current_gear,t_retarder_level,t_veh_speed_mtco_kmh,v_imaxchconttesoptsoh_base_a,v_imaxdischconttesoptsoh_base_a,v_socactualtes_base_percentage,v_sohactualtes_base_percentage,v_actualtemp_tes_base_gradc,v_clamp15netw_base,v_plausiacttes_base_a,v_plausuacttes_base_v,v_statemultites_base,vehicle_speed2_kmh,ggps_numsatactive,ggps_numsatview,hostcam_info,basis30,basis32,basis49,basis50,Breakdown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,16,19,52,21,37,30,3,37,129,6.6,2,0,8128,129,23.625,40.27,31000,0,0,31309,37.09375,0,6.6,-50,0,36,4.96,26.6,1699,0,0,0,4.575,1,-1.5,680,0,0.375,0,0,0,0.03,0,39,26.369,56,0.03,0.6,469,0,0,1,0,3314,11360,680,-0.5,65.1,0,24,11186,680.25,-0.5,64.11,0,24.2,11006,679.75,-1,63.47,0,24.1,11356,679.5,-0.5,65.11,0,24,9864,675.75,0,58.83,0,23.3,11318,679.75,-0.5,65.08,0,24,11510,680,-0.5,64.56,0,24.5,11662,679.75,-0.5,65.26,0,24,11326,679.75,-0.5,65.03,0,24,11296,679.5,-0.5,64.25,3094,24.2,11264,679.75,-0.5,65.07,3094,24,11094,679.75,-0.5,64.81,0,25,0,0,0,255,26400,129,0,129,0,0,399.3,-961.75,64.6,0,24,1,-5.88,678.9,187,0,1,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,29,40,71,55,37,30,3,37,1,6.6,2,0,600,0,23,39.53,31000,0,0,31312,38.53125,0,6.6,-50,0,33,0,0,0,0,0,0,0,1,-1.25,682,0,-0.625,0,0,51.05,2.285,1.505,43,29.384,54,0.91,4,2992,0,0,0,0,3314,11512,681.25,0,65.88,0,24,11338,681.5,0,64.89,0,24.1,11172,681,-1,64.33,0,24,11510,681.25,-0.5,65.89,0,23.9,9864,675.75,0,58.83,0,23,11472,681,-0.5,65.86,0,24,11660,681.25,0,65.31,0,24.5,11816,681,-0.5,66.03,0,24,11478,681,-0.5,65.81,0,24,11448,680.75,-0.5,65.02,3094,24.1,11418,681,-0.5,65.85,3094,24,11250,681,-0.5,65.62,0,24.8,0,33.6,0,81,26400,0,0,1,0,0,386.65,-961.45,65.4,0,24,1,-4.38,680.4,187,0,1,12,0,0,0,0,0,0
0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,49,31,0,0,129,0,33,0,8128,129,23,89.945,12400,0,0,31159,35.25,0,0,-50,0,34,0,0,0,0,0,0,0,1,-0.75,718,0,-1.25,0,0,36.2,1.055,1.06,43,29.357,45,0,0,0,0,0,1,0,4094,14216,717.25,3.5,86.29,0,22.3,14202,717.75,3.5,86.3,3094,22,14178,716.75,3.5,86.37,3094,22.5,14326,717,3.5,86.35,3094,22.3,15180,717.25,3.5,86.19,3094,22.5,14148,717.5,3.5,86.29,0,23.2,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,48.8,-699.2,86.3,10.4,22.5,1,28.12,717.3,136,0,9,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,0,3,0,8128,129,21.84375,24.33,27100,0,0,31324,35.65625,65024,0,21,0,42,0,0,0,0,0,0,0,1,-1.75,420,0,0,0,0,0,0,0,36,26.292,49,0,0,0,0,0,1,0,3064,10354,684.75,0,66.17,0,21.7,10306,684.75,0,66.31,0,21.9,10308,685.25,0,66.13,0,21.8,10462,682.25,0,66.43,0,21.6,10338,684.5,0,66.4,0,21.5,10328,684.75,0,66.4,3070,21.7,8820,675.75,0,58.2,0,21.8,10384,685,0,66.36,0,21.8,10384,684.75,0,66.54,0,21.8,10436,684.75,0,66.37,0,21.5,10408,684.75,0,66.37,0,21.5,10390,685,0,66.37,0,22.6,0,0,0,255,655350,129,0,129,0,0,0,0,0,0,22,0,0.12,683.3,12,0,15,2,0,0,0,0,0,1
28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,31,40,71,55,49,33,0,0,1,0,34,0,600,13,24.6875,89.95,12400,0,0,31151,34.40625,0,0,-50,0,33,4.8,27.8,1700,0,0,0,5.055,1,9.75,724,112,465,0,0,49.65,4.19,1.46,42,29.376,43,2.735,9.4,3121,0,0,0,0,4094,14986,723,-3,90.63,0,23,14980,724,-3,90.62,3094,22.6,14958,722.75,-3,90.77,3094,23.5,15104,723.25,-3,90.71,3094,23,15940,723.5,-2,90.22,3094,23.1,14924,723.75,-3.5,90.68,0,24,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,28.4,0,0,255,655350,13,0,1,0,2.796696,33.05,-700.55,90.7,10.4,23,1,-23.88,723.4,136,3.31568,8,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30499,35.34375,0,0,35,0,23,0,0,0,1.98,13.2,1409,1.98,3,-1.25,706,0,1.625,0,0,53.05,1.52,1.525,39,28.781,43,0,0,0,152,157,1,0,0,12746,705.25,12,77.97,0,23.2,12824,705.5,12.5,77.97,0,23.5,12688,705,12,77.9,0,23.6,12802,706.25,12.5,77.95,0,23.5,12722,706,12.5,78.04,0,23.7,12790,705.5,12.5,78.03,0,23.6,12672,705.75,12,77.87,0,23.6,12764,705.75,12,77.92,0,23.6,12758,705.25,12.5,77.9,0,23.6,12702,706,12,77.92,3070,23.9,12582,705.5,12.5,78.08,0,23.2,12738,705.5,12,78.07,0,23.5,0,0,0,255,655350,129,0,129,0,0,152.8,-1050.3,78,0,23.5,1,147.62,705.25,204,0,7,12,0,0,0,0,0,0
0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31218,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,733,-32767,-0.625,0,0,47,1.375,1.38,39,29.363,23,0,0,0,0,0,0,0,0,15928,732,2,94.8,0,22.5,15906,732.5,2,94.71,0,22.5,15922,732.5,2,94.9,0,22.5,15870,731.75,2,94.93,0,22.5,16078,733,2,94.96,0,22.5,15882,732.5,2,94.93,0,22.5,16074,732.5,2,94.93,0,22.5,16802,732.5,2,94.71,0,22.5,16966,732.5,2,94.59,0,22.5,15882,733,2,94.76,0,22.5,15924,733,2,94.79,0,22.6,15972,733,2,94.41,0,22.6,0,0,0,0,0,-125,-125,-125,0,0,24.8,-1048.6,94.9,0,22,1,24.12,732.25,204,0,4,12,0,0,0,0,0,0
32.8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,30,40,71,55,37,30,0,37,1,44.2,2,0,1013.75,19,22.03125,13.36,13200,0,0,31332,30.78125,0,44.2,-50,0,32,0,0,0,0,0,0,0,1,100,667,1026,453.75,0,0,61.7,3.98,1.81,35,29.359,52,2.19,8,2965,0,0,0,0,3070,8762,666,-8.5,55.21,3070,23,8800,666.25,-8.5,55.1,0,23,8780,666.25,-9,55.06,0,23,8930,666.25,-8.5,55.5,0,23,8920,666.25,-8.5,55.56,0,23,8882,666.5,-8.5,55.32,0,23,8880,666.25,-9,55.41,0,23.4,8654,666,-9,54.84,0,23,8792,666.25,-9,55.2,0,23,8652,666.25,-9,54.8,0,23,8760,666.25,-8.5,55.34,0,23,8836,666.25,-9,55.39,0,23.7,32.8,0,0,255,14800,19,0,1,0,25.596018,430.8,-1034.15,55.1,0,23,1,-104.88,666,204,25.70825,8,12,0,0,0,0,0,0
0,0,0,1582,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,129,0,3,0,8128,129,23.71875,22.405,13200,0,0,31319,36.3125,0,0,-50,0,36,0,0,0,0,0,0,0,1,-1.5,341,0,0.625,0,0,0,0,0,36,25.798,53,0,0,0,0,0,1,0,6015,7844,662.75,0,50.09,3070,23,7884,662.75,0,49.99,0,23.2,7854,662.75,0,49.91,0,23,8014,663,0,50.45,0,23,8008,662.75,0,50.52,0,23,7972,663,0,50.29,0,23,7978,663,0,50.39,0,23.6,7738,662.5,0,49.69,0,23.1,7882,663,0,50.12,0,23.1,7738,662.75,0,49.67,0,23,7846,662.75,0,50.22,0,23,7928,662.75,0,50.34,0,23.9,0,0,0,255,655350,129,0,129,0,0,0,0,0,0,23.5,0,0.12,662.4,12,0,7,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,2,0,8128,129,22.1875,6.525,13200,0,0,31330,33.375,0,0,-50,0,33,0,0,0,0,0,0,0,1,-1.75,646,0,0,0,0,0,0,0,34,25.859,52,0,0,0,0,0,1,0,6015,9540,674,0,59.57,3070,22.6,9574,674,0,59.44,0,22.9,9558,674,0,59.43,0,22.6,9700,674,0,59.79,0,22.9,9692,674,0,59.85,0,22.5,9652,674.25,0,59.61,0,23,9652,674,0,59.72,0,23.1,9430,673.75,0,59.24,0,22.9,9566,674,0,59.55,0,22.7,9428,674,0,59.18,0,22.8,9532,674,0,59.69,0,22.8,9612,674,0,59.73,0,23.6,0,0,0,255,15600,129,0,129,0,0,0,0,0,0,23,0,0.12,673.9,12,0,7,12,0,0,0,0,0,1
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,30,40,71,55,37,30,2,37,1,0,3,0,600,0,21.34375,23.65,27100,0,0,31330,29.90625,65024,0,21,0,35,0,0,0,0,0,0,0,1,-1.5,686,0,-0.875,0,0,62.5,2.88,1.835,35,29.365,45,1.055,4,3003,0,0,0,0,3064,10468,685.25,-0.5,66.77,0,21.5,10418,685.25,-0.5,66.89,0,21.5,10420,685.5,-0.5,66.72,0,21.5,10570,682.75,-0.5,66.98,0,21.5,10446,685,-0.5,66.96,0,21.5,10440,685.25,-0.5,66.99,3070,21.5,8820,675.75,0,58.2,0,21.6,10496,685.5,-0.5,66.95,0,21.5,10494,685.25,-0.5,67.11,0,21.5,10546,685.25,-0.5,66.93,0,21.4,10520,685.25,-0.5,66.95,0,21.5,10496,685.25,-0.5,66.91,0,22.5,0,5.2,0,255,18400,0,0,1,0,0,337.6,-944.25,66.9,0,22,1,-5.38,683.9,187,0,15,2,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31221,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,730,-32767,-0.75,0,0,47.05,1.375,1.385,38,29.369,22,0,0,0,0,0,0,0,0,15732,729.75,2.5,93.72,0,22.5,15714,730,2.5,93.63,0,22.5,15724,730,2.5,93.8,0,22.5,15674,729.5,2.5,93.83,0,22.5,15876,730.5,2.5,93.84,0,22.5,15684,730.25,2.5,93.82,0,22.5,15874,730,2.5,93.83,0,22.5,16606,730,2.5,93.68,0,22.4,16770,730.25,2.5,93.57,0,22.5,15686,730.5,2.5,93.67,0,22.5,15730,730.5,2.5,93.7,0,22.5,15778,730.5,2,93.33,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,31.2,-1048.5,93.8,0,22,1,29.62,729.8,204,0,5,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31217,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,731,-32767,-0.75,0,0,47.15,1.375,1.385,39,29.371,23,0,0,0,0,0,0,0,0,15932,731.25,0,94.84,0,22.5,15910,731.5,0,94.75,0,22.5,15926,731.5,0,94.93,0,22.5,15874,731,0,94.97,0,22.5,16082,732,0,95,0,22.5,15884,731.75,0,94.96,0,22.5,16078,731.5,0,94.97,0,22.5,16808,731.5,0,94.75,0,22.5,16970,731.75,0,94.62,0,22.6,15886,732,0,94.79,0,22.6,15928,732,0,94.83,0,22.6,15976,732,0,94.44,0,22.7,0,0,0,0,0,-125,-125,-125,0,0,24.8,-1048.6,95,0,22,1,0.12,731.3,204,0,5,12,0,0,0,0,0,0
0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,49,31,0,0,129,0,33,0,8128,129,23,89.945,12400,0,0,31161,35.25,0,0,-50,0,38,0,0,0,0,0,0,0,1,-0.75,712,0,-1.125,0,0,39.2,1.15,1.15,42,29.353,47,0,0,0,0,0,1,0,4094,13704,711.5,3.5,83.42,0,21.9,13686,712,3.5,83.42,3094,21.9,13662,711,3.5,83.46,3094,22,13808,711.75,3.5,83.46,3094,22,14684,711.5,3,83.56,3094,22,13632,711.75,3.5,83.37,0,23,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,0,255,655350,129,0,129,0,0,59.2,-698.3,83.5,10.4,22,1,27.62,711.6,136,0,7,11,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31219,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,731,-32767,-0.75,0,0,47.05,1.375,1.38,38,29.365,22,0,0,0,0,0,0,0,0,15830,731,2,94.26,0,22.5,15810,731.25,2.5,94.17,0,22.5,15824,731.5,2.5,94.35,0,22.5,15774,730.75,2,94.38,0,22.5,15978,731.75,2.5,94.4,0,22.5,15784,731.25,2,94.37,0,22.5,15974,731.25,2.5,94.39,0,22.5,16706,731.25,2.5,94.2,0,22.5,16870,731.5,2.5,94.08,0,22.5,15784,731.75,2.5,94.22,0,22.5,15828,731.75,2,94.25,0,22.5,15876,731.75,2,93.87,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,27.95,-1048.6,94.4,0,22,1,27.12,730.9,204,0,4,12,0,0,0,0,0,0
0,0,0,1582,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30505,35.34375,0,0,37,0,23,0,0,0,1.935,13.2,1410,1.935,3,-1.25,695,0,1.125,0,0,52.55,1.5,1.51,39,28.767,45,0,0,0,195,200,1,0,0,11160,694,16,69.08,0,24.3,11228,694,16,68.97,0,24.5,11100,693.5,15.5,68.97,0,24.5,11178,694.75,16,68.87,0,24.5,11172,694.5,16,69.3,0,24.8,11202,694,16,69.05,0,24.6,11130,694.25,15.5,69.2,0,24.9,11158,694.25,16,68.86,0,24.5,11166,693.75,16,69.11,0,24.7,11160,694.5,15.5,69.22,3070,25,11064,694,16,69.41,0,24.3,11028,694,16,68.53,0,24.5,0,0,0,255,655350,129,0,129,0,0,348.85,-1052.2,69.1,0,24.5,1,191.12,693.8,204,0,8,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,39,40,71,55,49,32,0,0,1,60.1,2,0,2471.625,21,24.5,83.665,5800,0,0,31333,33.8125,0,60.1,-50,0,37,0,0,0,0,0,0,0,1,272,635,2479,560.125,0,0,48.4,2.27,1.42,38,29.367,47,0.86,3.8,2977,0,0,0,0,3010,3896,638,-32.5,27.69,0,21.9,3880,637.5,-31.5,27.7,0,21.8,3860,637.5,-32,27.54,0,22,3856,637,-32,27.42,0,21.9,3430,637.5,-32,25.92,0,22,3932,637.5,-32,27.79,0,22.7,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,1,62,22400,21,0,1,0,61.69527,278.65,-422.45,26,10.4,22,1,-259.38,637.55,136,60.97645,7,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30608,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,729,0,-0.5,0,0,44.95,1.31,1.325,43,29.369,23,0,0,0,0,0,1,0,3314,15588,728,0,93.66,0,26.5,15688,727.75,0,93.64,0,26.5,15498,728,0,93.56,0,26.5,15618,728.25,0,93.66,0,26.5,4604,652.25,0,33.86,0,26.5,15610,728.75,0,93.61,0,26.5,15580,727.75,0,93.64,0,26.5,15394,728,-0.5,93.61,0,26.4,15646,728.25,0,93.61,0,26.5,15616,727.75,0,93.64,0,26.7,15540,728.25,0,93.63,0,26.5,15504,728.25,0,93.62,0,26.6,0,0,0,255,655350,129,0,129,0,0,31.4,-968.8,93.6,0,26.5,1,-0.38,721.4,187,0,8,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31216,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,731,-32767,-0.875,0,0,47,1.375,1.38,38,29.365,23,0,0,0,0,0,0,0,0,15924,731,0,94.81,0,22.6,15902,731.25,0,94.71,0,22.5,15920,731.25,0,94.91,0,22.6,15866,730.75,0,94.93,0,22.5,16076,731.75,0,94.97,0,22.5,15878,731.25,0,94.92,0,22.6,16070,731.25,0,94.94,0,22.7,16800,731.25,-0.5,94.72,0,22.5,16964,731.5,0,94.59,0,22.8,15878,731.75,0,94.76,0,22.7,15922,731.75,0,94.79,0,22.8,15968,731.75,0,94.4,0,22.9,0,0,0,0,0,-125,-125,-125,0,0,24.9,-1048.6,94.9,0,22.5,1,0.12,730.9,204,0,4,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30497,35.34375,0,0,34,0,23,0,0,0,1.98,13.2,1409,2,3,-1.25,709,0,1.25,0,0,52.8,1.52,1.52,39,28.773,43,0,0,0,110,114,1,0,0,13182,707.75,8.5,80.43,0,22.6,13258,708,9,80.44,0,23,13116,707.5,8.5,80.34,0,23,13240,708.75,8.5,80.44,0,23,13164,708.5,8.5,80.55,0,22.9,13222,708,8.5,80.51,0,23.1,13108,708.25,8.5,80.32,0,23,13204,708,8.5,80.4,0,23.1,13192,707.75,9,80.38,0,22.9,13136,708.5,8.5,80.41,3070,23.4,13014,708,8.5,80.57,0,22.7,13176,708,8.5,80.57,0,23,0,0,0,255,655350,129,0,129,0,0,107.3,-1049.55,80.5,0,23,1,103.12,707.8,204,0,8,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,40,71,55,37,30,3,37,1,61.4,2,0,600,0,22.71875,36.945,31000,0,0,31316,38.5625,0,61.4,-50,0,32,0,0,0,0,0,0,0,1,-1.5,683,0,-0.125,0,0,53,2.54,1.55,43,29.455,53,1.085,4.6,2998,0,0,0,0,3314,11716,683,-0.5,66.93,0,24,11544,683.25,-0.5,65.95,0,24,11410,683.25,-1,65.59,0,24,11714,683,0,66.94,0,23.6,9864,675.75,0,58.83,0,23,11680,683.25,-0.5,66.93,0,24,11860,683,0,66.31,0,24.3,12024,683,-0.5,67.08,0,24,11688,682.75,-0.5,66.88,0,24,11652,683,-0.5,66.06,3094,24,11628,682.75,-0.5,66.94,3094,24,11460,683.25,-0.5,66.72,0,24.7,0,27.6,0,81,23200,0,0,1,0,0,366.05,-961.25,66.5,0,24,1,-4.88,682.15,187,0,2,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,40,71,55,37,30,0,37,1,62.2,2,0,2436.375,10,22.03125,84.595,22000,0,0,31335,29.375,0,62.2,-50,0,30,0,0,0,0,0,0,0,1,99.25,660,2438,178.875,0,0,49.95,2.35,1.465,35,29.363,48,0.895,4.4,2989,0,0,0,0,3010,7526,659,-7.5,47.63,0,22,7716,659.25,-7.5,48,0,22,7544,659.25,-7.5,47.84,0,22,7584,659.25,-7,47.89,0,22,7670,659,-7.5,48.02,0,22,7882,659.25,-7.5,48.29,0,22,7566,659,-7.5,47.58,0,22.5,7598,659,-7.5,47.75,0,22,7564,659,-7.5,47.67,0,22,7884,659.25,-7.5,48.04,0,22.2,7948,659.25,-7.5,48.29,0,22,7552,659.25,-7.5,47.6,0,23,0,0,1,61,14400,10,0,1,0,60.695334,421.25,-973.4,47.8,0,22.5,1,-89.38,659,204,60.54635,9,11,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,4.8,1,0,0,-125,-273,0,0,0,0,31223,-273,0,4.8,-50,0,20,0,0,0,0,0,0,0,1,-1,728,-32767,-0.875,0,0,47.05,1.375,1.38,36,29.365,22,0,0,0,0,0,0,0,0,15560,727.5,2.5,92.76,0,22.5,15544,727.75,2.5,92.67,0,22.4,15552,728,2.5,92.84,0,22.5,15502,727.25,2.5,92.88,0,22.5,15698,728.5,2.5,92.86,0,22.5,15510,728,2.5,92.85,0,22.5,15702,727.75,2,92.87,0,22.5,16434,728,2.5,92.77,0,22.3,16598,728,2.5,92.67,0,22.5,15516,728.25,2,92.71,0,22.5,15560,728.5,2.5,92.74,0,22.5,15608,728.25,2,92.38,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,36.6,-1048.45,92.8,0,22,1,29.62,727.65,204,0,2,12,0,0,0,0,0,0
